source_platform,original_job_id,job_title,original_job_title,company_name,min_salary,max_salary,is_negotiable,experience_years,job_url,skill_name,raw_job_description
Yes123,c20221021103553_177881,營造工程師,工程師,臻鑫開發有限公司,36000,50000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=c20221021103553_177881&job_id=20241128165023_13532058,,"1.現場施工管理.工程進度掌握及品質計畫執行能力
2.工作地點:台中市全區(依建案位置)
3.土木.建築相關科系"
Yes123,c20231019135638_2971460,FAE工程師,FAE工程師,實理材料股份有限公司,35000,42000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=c20231019135638_2971460&job_id=20231023133653_839167,,"1. 材料品質檢測
2. 樣品製作
3. 終端客戶產線客服
4. 海外產線架設"
Yes123,20251209111133_65780318,生產技術／製程工程師,CNC工程師,宏沂企業有限公司,40000,55000,0,3,https://www.yes123.com.tw/wk_index/job.asp?p_id=20251209111133_65780318&job_id=20251209115809_7458331,,"1.須能獨立作業,並具開發能力
2.操作CNC機器，研磨、切割金屬或塑膠原料。
3.CNC上下料，安裝工件和刀具，更換刀具與補正，量測工件。
4.掌控線上物料，進行換線與對刀作業。
5.維護機台，排除故障問題。"
Yes123,20241128151006_75058272,內業工程師,工程師,賴碧華建築師事務所,40000,40000,1,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20241128151006_75058272&job_id=20241129091931_23246579,,"1.諳工程繪圖軟體 

2.協助執行工程專案各階段工作(需與業主/廠商溝通) 

3.指導並管理、履約完成工程專案

歡迎所有求職者"
Yes123,20120531114917_24207516,軟體工程師,python 工程師,昶鈜科技有限公司,38000,40000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20120531114917_24207516&job_id=20260117004211_35949628,Python,"1. 網站的管理及維護								
2. 撰寫及開發程式 python"
Yes123,20250714111041_78930953,營造土木技師／工程師,現場工程師/內業工程師 （土木工程師）,沅垣營造事業有限公司,36000,48000,0,2,https://www.yes123.com.tw/wk_index/job.asp?p_id=20250714111041_78930953&job_id=20250715105808_25401788,AutoCAD,"1.現場會勘、測量、拍照、紀錄資料及材料收集估算。
2.操作使用工程繪圖(AUTO CAD)，協助現場進度及施工管控。
3.後勤工作支援。
4.協助進度 成本控管
5.協助聯絡相關人機物料（料商 工班 業主 監造）
6.協助清圖說 撿料（要會看土木工程圖）
7.協助測量放樣
8.具機車、普通小型車駕照
9.主管其他交辦事項。
※有時須配合工地上班時間(提早或延後)"
Yes123,20200723172931_54269778,電腦繪圖人員,工程師,百大工程顧問股份有限公司,40000,40000,1,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20200723172931_54269778&job_id=20250317175558_23884609,,".1.諳工程繪圖軟體 

2.協助執行工程專案各階段工作(需與業主/廠商溝通) 

3.指導並管理、履約完成工程專案

歡迎所有求職者"
Yes123,20130305162702_28141353,營造工程師,估算工程師/鋼構工程師,群創工程企業有限公司,50000,65000,0,2,https://www.yes123.com.tw/wk_index/job.asp?p_id=20130305162702_28141353&job_id=20240415162541_6393323,AutoCAD,"1.工程標前估算 訪價 標單和工程數量核對
2.現場配合工地丈量
3.鐵件工程估算及工程材料規範熟悉
4.圖面整理 圖面釋疑與識圖
5.廠製前置作業 進度規劃及督導進度及品質作業
6.計畫書編製 自檢表 檢驗表及施工圖繪製整理
7.與業主及廠商計價與數量計算
8.與業主及廠商溝通協調
9.其他主管交辦事項
10.具備英文聽說及英文圖紙 技術規範辨識能力
11.具基本文書處理及AUTO CAD繪圖能力
12.固定或變動薪資會依個人資歷或績效而異"
Yes123,20130917160503_27963345,作業員／包裝員,工程師,慶騰科技有限公司,32000,32000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20130917160503_27963345&job_id=20260107175451_3271768,,"1. 零件組裝清洗
2. 廠區清潔整理
3. 主管交代辦事項
4. 廠內其他協助事項"
Yes123,20210419104924_54829532,產品售後技術服務,工程師,基爾科技工程有限公司,30000,33000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20210419104924_54829532&job_id=20260311101729_46746780,,"配合客戶端安裝機構,無經驗可"
Yes123,20110216152146_27882081,電子工程師,硬體工程師,振邦科技股份有限公司,35000,42000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20110216152146_27882081&job_id=20111114190005_27031338,,"1.建立生產標準與程序 (有工廠生產實務經驗者佳)
2.產品生產流程管理 (有工廠生產實務經驗者佳)
3.電子產品維修
4.協助開發中的產品進行測試
5.熟悉各電子零件特性"
Yes123,20180928145811_25199957,半導體設備工程師,技術工程師,冠睿科技有限公司,35000,48000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20180928145811_25199957&job_id=20241129165121_677582,,"1.負責國內半導體或電子相關客戶端工控產品人機、伺服馬達、視覺AOI/AI系統等產品售後技術服務、故障排除與客戶問題解說。 2.負責協助業務工程師產品推廣導入、技術開發、到客戶端協助試機Demo、產品功能展示解說及教育訓練。 3.負責產品軟硬體測試,及測試評估報告書製作。 4.能獨立作業並具積極主動、勤奮與責任心,配合公司政策並完成公司指派工作目標。"
Yes123,c20260113133810_1478235,營造工程師,現場工程師/副工程師,沛呈企業有限公司,45000,70000,0,1,https://www.yes123.com.tw/wk_index/job.asp?p_id=c20260113133810_1478235&job_id=20260205173542_27108237,,"1.控管工程執行進度與施工品質管理
2.工程數量計算及請款計價
3.分包商施工之管理與請款作業
4.監督與評估施工
5.視圖及簡單繪圖"
Yes123,20120405183512_28705660,光電工程師,FAE工程師,光普電通股份有限公司,40000,40000,1,2,https://www.yes123.com.tw/wk_index/job.asp?p_id=20120405183512_28705660&job_id=20120406102252_41463641,,"1.協助客戶作產品安裝測試導入及相關技術支援(需配合國外出差)
2.協助業務作專案規劃
3.協助作新產品規劃"
Yes123,20100126165602_51449071,檢驗／品管人員,"品管工程師,副工程師","俊華電子企業股份有限公司(商標ENFORCER, SECO-LARM)",30000,36000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20100126165602_51449071&job_id=20231005092733_6784330,,"※ 如已線上應徵，敬請透過以下連結回覆應徵問答表單，以利後續應徵作業，感謝您的應徵。
https://forms.gle/bHMgfohnMgBbm1yu7

或請使用以下方式應徵
⚫4E2 應徵方式：請點選公司介紹，詳閱下方「應徵方式」的說明。由於點擊主動「應徵」信件數量繁多，本公司承辦人員不易一一審閱。敬請使用專函 email 或郵寄信件應徵，讓承辦人員優先發現您的應徵信。請不要使用「點擊主動應徵」方式，以免有滄海遺珠之憾。

1. 電子原物料品質追踪管理
2. 供應商品質評鑑制度建立
3. 供應商品質合約推動
4. 供應商綠色供應鍊建立
5. 供應商自評表調查及統計
6. 協助提升供應商品質
7. 產線問題分析與對策
8. 上級交辦事項處理

◎ 應徵時請註明：應徵AL(Advance Level)或EL(Entry Level)。
AL：已有5-8年經驗者。起薪範圍是36,000~40,000元。
EL：沒有經驗或需受培訓者。起薪範圍在30,000~36,000元。"
Yes123,c20230907150749_9395715,SMT工程師／技術員,SMT工程師,品創智慧科技有限公司,30000,35000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=c20230907150749_9395715&job_id=20240425105634_28236362,,"1.操作SMTYAMAHA機合
2.貼片機及故障排除。
3.換線之前置作業。
4.錫膏印刷機操作、焊爐爐溫量測。
5.其他主管交辦事項。
6.SMT產線 二年以經驗佳。
未來有機會培訓儲備幹部"
Yes123,339428_24306240,軟體工程師,Android工程師,(yes123求職網)一二三生活科技股份有限公司,40000,40000,1,1,https://www.yes123.com.tw/wk_index/job.asp?p_id=339428_24306240&job_id=20180911094147_3314841,Kotlin,"1.維護及開發目前線上android app
2.配合公司政策開發新的app功能
3.能獨立作業者佳"
Yes123,2669140_27305477,生產技術／製程工程師,測試工程師,兆富科技有限公司,36000,45000,0,1,https://www.yes123.com.tw/wk_index/job.asp?p_id=2669140_27305477&job_id=20240426145414_60757374,,"1.測試設備架設與驗證、網路設備架設
2.首件檢查
3.協助產線生產
4.主管交辦任務"
Yes123,20210621171059_83081366,自動控制工程師,配盤工程師,朋信有限公司,35000,40000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20210621171059_83081366&job_id=20220509125540_9380093,,配盤、現場配線、連線….等
Yes123,20120220133829_23516985,營造工程師,試驗工程師,中毅土壤技術顧問有限公司,35000,42000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20120220133829_23516985&job_id=20230518113030_19042867,,"1.工程規劃與目標管理
2.勘查現場的地形、地質、氣象、水文等狀況
3.撰寫施工說明書及施工規範等文件
4.與業主溝通並了解其需求
5.工程試驗準備、執行及配合
6.配合業務需求受訓(公司補助)"
Yes123,7771679_04827138,產品管理師,產品工程師,車王電子股份有限公司,40000,40000,1,1,https://www.yes123.com.tw/wk_index/job.asp?p_id=7771679_04827138&job_id=20241025095802_33667846,,"1.電動車零部件網路相關技術支援與服務
2.電動車零部件開發及企劃
3.電動車零部件產品客訴追蹤與處理
4.產品技術發展及市場競品資料蒐集與分析"
Yes123,n20241017094131_9974176,水電工程師,技術工程師,花東淨水飲水專業店,38000,50000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=n20241017094131_9974176&job_id=20251015102854_11319505,,淨水設備安裝、維修、售後服務。
Yes123,20140212135656_53273704,產品售後技術服務,工程師,云創有限公司,40000,48000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20140212135656_53273704&job_id=20170208102630_1959630,,"1. 協助工程師或研發人員完成任務的助理工作人員。
2. 烙鐵焊接、組裝、測試等…"
Yes123,20150306093718_54279620,CAD／CAM工程師,製圖工程師,全國數位有線電視股份有限公司,40000,40000,1,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20150306093718_54279620&job_id=20250820155636_27482561,"AutoCAD,Excel","1.負責線電視（有線／弱電）相關系統的工程圖與架構圖之繪製與修改
2.使用 AutoCAD（2D）進行圖面製作
3.協助現場丈量、工程師需求溝通，以及與客戶／供應商協調
4.處理工程相關文書，包括 Excel 報表、Word 文件、PowerPoint 簡報等資料整理與歸檔
5.支援專案進度管理及主管指派的其他工作事項"
Yes123,20220307120308_90545046,營造工程師,◆工務部工程師◆,邦瓏建設股份有限公司,40000,40000,1,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20220307120308_90545046&job_id=20250811152839_17042723,,"🌟長駐工地🌟
1.工程經驗6年以上。
2.工程工項數量計算、廠商計價請款、施工日報表填寫、施工紀錄建置。
3.施工現場監督、品質管理、安全衛生設施督導符合法規。
4.執行公司、工區主管交辦任務。"
Yes123,49732_04403363,CNC機台操作人員,CNC工程師,大華金屬工業股份有限公司,30000,45000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=49732_04403363&job_id=20210311133604_2806566,,"1.操作CNC機器，研磨、切割金屬或塑膠原料。
2.CNC上下料，安裝工件和刀具，更換刀具與補正，量測工件。
3.掌控線上物料，進行換線與對刀作業。
4.維護機台，排除故障問題。"
Yes123,20150708120133_70956604,機械設計／繪圖人員,RD 工程師,紅色警戒,36000,40000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20150708120133_70956604&job_id=20240821104819_19268457,,"1. 3D 繪圖 /主管交代事務 /公司公共環境事務
2. 每月有補助餐費津貼
3. 如果想用 接案 方式 也可面洽 商談"
Yes123,20191128102704_22247098,軟體工程師,韌體工程師,辰晧電子股份有限公司,30000,60000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20191128102704_22247098&job_id=20191128105440_58240523,"C++,C語言","RFID Reader設計，AI 影像辨識或程式設計 C , C++ ,嵌入式程式 ."
Yes123,5000225_52570683,MIS／網管主管,系統工程師,自由時報企業股份有限公司,44000,52800,0,2,https://www.yes123.com.tw/wk_index/job.asp?p_id=5000225_52570683&job_id=20140911210959_700293,"AWS,GCP,Linux,Windows Server","一、系統安裝建置與設定, Linux,Windows Server系統管理與操作
二、網路設備操作設定, Switch, Firewall, Load Balance….
三、雲端服務應用與操作, AWS, GCP, VMware….
四、VMWare虛擬化管理與維護
（具RHCE、CCNA、MCITP等證照薪資可談!）"
Yes123,c20231201145830_1221124,水電工程師,驗屋工程師,(幸福驗屋)永洲工程顧問股份有限公司,40000,60000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=c20231201145830_1221124&job_id=20231207100333_68676280,,"幸福驗屋為住宅消保會立案認證之驗屋公司，為您守護家的幸福，歡迎熱情的您加入我們的大家庭。

一、工作內容：
1.房屋檢驗之外勤工作。(當日來回)
2.駕駛公司提供之公務車輛往返驗屋案場。(需具備汽車駕照)
3.搬運、操作及維護相關設備器材。
4.操作驗屋系統，依照公司規定之方式拍照、紀錄檢驗項目。
5.驗屋案場與客戶溝通，包括驗屋流程說明、驗屋缺失解說及釋疑等。
6.驗屋報告之核對與檢查。
7.接受儲備主管之培訓。
8.其它主管交辦事項。

二、加分項目：
1.營建、工務、水、電等相關工作經驗。
2.房地產相關工作經驗。
3.水、電、泥作等相關證照。
4.建築、土木、電機等相關科系畢業。

三、其他福利說明：
1.	公司團保。
2.	公司年終提撥盈餘分紅。
3.	完善的晉升考核及調薪制度。
4.	不定期員工活動、聚餐等。

公司提供完善教育訓練，並補助輔導考取相關技術士證照，歡迎應屆畢業生或轉換跑道二度就業者加入。"
Yes123,c20240419123554_9468500,建築設計／繪圖人員,測量工程師,鴻君工程行,45000,54000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=c20240419123554_9468500&job_id=20240422142824_17451405,AutoCAD,"1.配合現場施工測量及基本內外作業，有乙級測量技術士證照尤佳(沒有亦可) 
2.熟全測站經緯儀及AutoCAD操作 
3.需會看圖 
4.其他交辦事項"
Yes123,20230615093106_64372695,營造工程師,工程師,東孟國際工程股份有限公司,36000,46000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20230615093106_64372695&job_id=20260310094156_12937724,,協助主管做工地管理
Yes123,n20250908174033_4478723,工地監工,工程師,台群營造有限公司,40000,40000,1,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=n20250908174033_4478723&job_id=20251002093254_3293435,,1.協助工地現場監工、人員調派、工程分包安排及業務處理。2.現場自主查驗及會同監造人員查驗3.工程發包及管理4.下包管理5.進度控管
Yes123,20220705162257_42519441,營造土木技師／工程師,監造工程師,洪國忠建築師事務所,35000,55000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20220705162257_42519441&job_id=20220705174004_27140693,,甲方監造工程師
Yes123,20230822121238_89175565,環境工程人員,工程師,澄昕科技實業有限公司,30000,40000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20230822121238_89175565&job_id=20230822122504_8375640,,"現場操作廢水管理，維護與管理現場
*工作地點:雲林縣&嘉義縣"
Yes123,20241120024738_64284502,電信／電力線路架設人員,工程師,靳益有限公司,33000,39600,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20241120024738_64284502&job_id=20241120030417_290713,,"大樓弱電系統設備安裝、佈線
薪資依能力調整"
Yes123,20240920113008_54560508,工地監工,工程師,鼎源開發工程有限公司,45000,55000,0,1,https://www.yes123.com.tw/wk_index/job.asp?p_id=20240920113008_54560508&job_id=20240920160341_1347047,,"1.進度回報。

2.協助工班施工所需物料。

3.與業主溝通。

4.材料安排。

5.日報填寫。

6.駐守工地(上班時間)。

7.高程檢測。

8.材料複核數量。

9.上級交辦臨時事項。"
Yes123,20120309145919_25142961,通訊／電信系統工程師,工程師,友鑫科技有限公司,29500,35000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20120309145919_25142961&job_id=20251013173513_2859400,,"工作內容 我們是台灣有線電視第一品牌，服務據點遍布全省，我們有最先進的網路技術與完善的專業教育訓練，可累積經驗，學習一技之長，同時搭配公司通暢的升遷管道，循序漸進並穩定的與公司一同深耕台灣有線電視及寬頻網路市場。期待您與我們共同努力為台灣的有線電視產業盡一份心力。

 1.有線電視、寬頻網路...等相關產品安裝及維護工作 

2. HFC網路架設及品質維修 3.其他工程部門工作需求 職務類別： 電信及電力線路架設工、通信測試維修人員、電機工程技術員 
工作性質： 全職 上班地點： 台北市南港區松河街386號1樓 管理責任： 不需負擔管理責任 出差外派： 無需出差 上班時段： 日班、晚班、假日班、需輪班 
休假制度： 依公司規定 可上班日： 二週內 公司簡介 凱擘股份有限公司為台灣最大有線電視系統經營業者，由專業經營團隊結合寬頻技術、有線電視、通訊等人才以及旗下12家長期深耕地方的主控系統台，以先進之寬頻技術，提供用戶最好的服務。凱擘以做為數位匯流時代消費者各項寬頻服務之平台自許，以創新、整合及效率的形象，滿足消費者的需求。 

主要商品／服務項目 ※ 有線電視經營 •凱擘股份有限公司透過旗下12家區域有線電視系統台，提供各服務區域內收視戶有線電視之服務。 ※ 寬頻HFC加值服務應用 •提供全方位寬頻網際網路服務及電路出租之服務。與電信業者及ISP服務業者策略聯盟，長期營收分享，並建立非獨家合作關係。 

※ 凱擘所屬12家有線電視系統台，寬頻網路涵蓋戶數約200萬戶，服務近110萬有線電視收視戶數， •旗下有線有線電視系統台： (1) 大台北：陽明山 金頻道 大安文山 新台北 (2) 新北市：全聯 新唐城 (3) 桃 園：北桃園 (4) 新 竹：新竹振道 (5) 台 中：豐盟 (6) 彰 化：新頻道 (7) 台 南：南天 (8) 屏 東：觀昇 福利制度 ※ 我們是幸福企業 凱擘股份有限公司榮獲2019年幸福企業大賞-科技業幸福企業 ! ※ 提供具競爭力的薪酬，以多樣化的績效獎勵計畫、及各種不同的優惠福利方案，吸引及留住優良的人才。


正職員工享有： (1) 保險：勞保、健保、團體保險及誠實險(視業務需求) (2) 勞工退休金提撥 (3) 年度健康檢查 (4) 節日禮金、生日禮金 (5) 促銷商品員工優惠方案 (6) 員工收視優惠方案 (7) 婚喪喜慶補助、生育補助、急難/醫療慰問金 (8) 公司活動：旅遊、尾牙聚餐、年度運動會、籃球賽 (9) 社團活動：員工國內外旅遊補助 (10) 話費補助 (視業務需求) (11) 員工進修補助 (12) 女性同仁生理假、家庭照顧假、育嬰假、陪產假 ※ 教育訓練 •提供員工完整的在職訓練，並鼓勵員工不斷的充實專業知識及職能訓練，藉由不同職能訓練及不斷的專業學習和發展，得以使工作效率能提昇 ，強化員工自身競爭力。 經營理念 

※ 企業使命 •服務用戶享有更經濟、有效方式迎接數位匯流時代、盡享先進技術之便利 •持續創新，提昇品質，打造客戶滿意之數位寬頻生活 •縮小數位落差，響應公益活動，減少城鄉建設之差異 •維護投資人權益，注重員工成長之企業 ※ 企業理念 - 多元整合服務，提昇數位媒體新價值 •kbro的策略定位-有線電視、寬頻網路及媒體之整合應用業者 •kbro之經營，乃架構於雙向HFC寬頻網路基礎，整合頻道內容資源及寬帶上網等加值服務，期望成為 國人數位寬頻服務之平台。 

※ kbro的核心競爭力 •凱擘擁有750 MHz雙向寬頻HFC網路及全省12家系統台之通路、110萬收視戶的規模經濟效益、製作 國內優質頻道節目的能力、代理發行資源、專業經營團隊…等等諸多優勢，構建未來邁向全球化經營 之核心競爭力。 


※ 企業願景 - 成為各經營服務區域內消費者心目中最佳多媒體服務平台 •凱擘股份有限公司旗下目前包括有12有線電視系統台，擁有廣大的收視戶，為台灣名列前矛之有線電視多系統經營者(MSO)。未來將透過策略性與同業合作及組織擴充，深耕台灣有線電視及寬頻網路市場。 •為配合政府『挑戰2008––六年國發計劃』數位台灣政策，凱擘率先投入數位計劃，引領台灣媒體事業， 矢志實現台灣『600萬戶寬頻到家』夢想，合力打造國家基礎建設，建構台灣第一條民間資訊高速公路，以引領台灣有線電視產業邁向全球數位化經營。"
Yes123,20101206174731_04355637,韌體工程師,韌體工程師,聯亞先進科技股份有限公司,40000,48000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20101206174731_04355637&job_id=20240910101908_39744079,"C語言,MCU",大學電子工程/資訊工程/電機工程相關科系畢業熟電路設計/單晶片電路設計/C語言程式/MCU韌體開發設計/RS485通訊界面專案開發設計等...。
Yes123,20120209141814_22200848,助理工程師,助理工程師,康武企業股份有限公司,35000,42000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20120209141814_22200848&job_id=20191210150845_7589054,,"工作內容
* 協助產品開發：配合工程師進行產品組裝、測試與樣品製作。
* 數據整理：記錄測試結果，並將數據整理成簡單的報表。
* 文件管理：協助整理技術圖面、操作說明書（SOP）等相關文檔。

徵才條件
* 學習意願高：願意從基礎學起，具備主動發問與解決問題的態度。
* 基礎技術背景：理工相關科系畢業（或對此領域有濃厚興趣）。
* 細心穩定：能耐心處理繁瑣的測試流程與文書作業。"
Yes123,c20241205135637_3314325,工地監工,工程師,義洋有限公司,40000,40000,1,1,https://www.yes123.com.tw/wk_index/job.asp?p_id=c20241205135637_3314325&job_id=20251121161129_5408243,,"1.安排工程進度，掌握施工狀況
2.負責工程事務規劃
3.討論施工建材，並預估工程成本
4.監控工程規劃與執行，是否遵守安全法規
5.進場材料盤點
6.驗收工程與結算"
Yes123,20251001094610_28088929,系統規劃分析師,系統工程師,陸廣科技股份有限公司,32000,38400,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20251001094610_28088929&job_id=20251001140148_14898828,"Altium,Linux,TCP/IP,Windows Server","- 資訊相關系畢業，SI系統整合行業有興趣者，具汽車駕照。 
   (具資訊供相關經驗者為優先/應屆畢業生亦可)
- 熟PC基本組裝，Win10/Win11/Office佈署及安裝熟悉
- OS (微軟Windows Server系列, Linux各版本)安裝、維護、處理
- 熟悉品牌主機 HPE/Lenovo/DELL/NAS伺服器與儲存設備
- 具備網路基本TCP/IP概念
- MS Exchange/Spam/SMTP/各品牌郵件系統
- MS AD網域與DNS基礎概念與維護管理經驗
-  防毒/端點/EDR.MDR資安防護基礎概念
- 虛擬化系統VMware/Hyper-V/AHV相關經驗
- 具備下列相關證照尤佳:
   (MCSE/MCITP/HPE ASE/CCNP/SPAM/防毒類證照)

本職位為資訊系統工程師，主要負責PC/主機/交機安裝與維護工作，對公司內部IT資安及客戶IT資安均需保密配合。隨著公司的發展，此職位具有良好的晉升與發展前景。
我們誠摯地邀請符合資格的人士申請此職位，期待您的加入！"
Yes123,894848_27780922,測試工程師,治具工程師,鈦甫科技股份有限公司,30000,42000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=894848_27780922&job_id=20260219161923_33027685,,"1.產品功能的測試
2.反映產品問題，要求研發人員改正
3.了解客戶需求，提供客製化服務，提高客戶滿意度
4.協助客戶處理技術問題
5.協助產品開發"
Yes123,20170913174605_22771229,生產技術／製程工程師,研發工程師,希華晶體科技股份有限公司,35000,44000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20170913174605_22771229&job_id=20230203033503_1236856,,"(1)	製造生產異常分析處理
(2)	製程參數持續改善(製程能力優化、提升產品品質、降低生產成本)
(3)	產品良率維護 & 提升良率
(4)	實驗數據分析並輸出報告書
(5)	負責(廠內/廠外)產品量產導入&技術移轉計畫
(6)	增訂SOP、PFMEA
(7)	需出差(國內/海外)做技術移轉(一年累計3個月)
(8)工作經歷：生產製程相關、設備工程相關、程式運算邏輯分析相關"
Yes123,20160406114658_53430269,快遞／送貨／外務,外務工程師,三準檢測科技股份有限公司,35000,38000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20160406114658_53430269&job_id=20160407085852_18117044,,-營建材料之試體收件、客戶維護等的工作。
Yes123,1744915_80417964,電子工程師,研發工程師,百世科技股份有限公司,35000,43000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=1744915_80417964&job_id=20140304213806_94815095,,"1.電路板規劃設計
2.進行產品或零件的功能測試及整合驗證
3..編列產品結構表（BOM表）
4.編寫ISO文件"
Yes123,20210726111240_85917242,產品售後技術服務,駐廠工程師,永欣機械企業社,35000,45000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20210726111240_85917242&job_id=20240502145320_1240591,,"1.規劃保養維修作業計劃，提供客戶售後服務。
2.分析功能異常狀況，並排除問題。
3.回覆客戶應用技術的問題，提供產品技術諮詢。
4.其他主管交辦事項"
Yes123,20130225141102_84878860,生產技術／製程工程師,製程工程師,億昶祥工業股份有限公司,32000,38000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20130225141102_84878860&job_id=20250829102647_10627706,,1. 負責新產品製程的導入，製程調整，以使新產品能穩定生產且符合相關標準。 2. 訂出最適化的製造流程 3. 調查並處理生產製程的異常狀況 4. 持續改善現有生產製程。 5. 負責技術文件之撰寫與維護。 6. 治具機構繪圖 7. 機台設備維護 8. 主管交辦事項
Yes123,20250225160233_9707473,數位IC設計工程師,FPGA設計工程師,利錄科技股份有限公司,40000,40000,1,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20250225160233_9707473&job_id=20250226155808_53716825,"FPGA,Verilog",1. 依產品的系統規格（如：資料傳輸介面協定、速度、面積），從事積體電路設計、修改、測試、改良、除錯等工作。 2. 產品多為以FPGA晶片為核心組成之SoC系統，主要開發系統中各種介面之IP，例如 SATA、USB、PCIe、NVMe、SPI、RS232、DDR等。 3. 工作內容主要以Verilog撰寫，以FPGA執行。 具team work能力，可與其它程式設計師及硬體工程師溝通協調能力者。 工作方面較注重邏輯思考、應變能力、除錯能力。
Yes123,20220413172720_84231173,助理工程師,助理工程師,圓陵工業股份有限公司,35000,38000,0,2,https://www.yes123.com.tw/wk_index/job.asp?p_id=20220413172720_84231173&job_id=20251030190528_5812649,,"1)協助工程師或研發人員完成任務及工作。
2)具有基本識圖及繪圖能力。
3)工程各項電子檔及紙本文件發行歸檔。
4)承認書及規格書文件製作。
5)協助主管交辦任務。"
Yes123,20210927121040_42880317,機電技師／工程師,工程師 (數名),辰永工程有限公司,35000,45000,0,2,https://www.yes123.com.tw/wk_index/job.asp?p_id=20210927121040_42880317&job_id=20240703092453_26085120,,"1.機台程式的測試
2.設計和開發自動化的專用機械
3.圖面的整合製作及規劃
4.調查機械設備的故障原因，並提出改善對策
5.配電的裝修及維護
6.整合系統介面並做好工作協調
7.規劃生產製程，並制定技術規格制定
8.系統驗證的工作

工作地點：南投市.草屯.台中市.新北市.台北市等地"
Yes123,20220923102414_80054061,測試工程師,測試工程師,興鴻實業有限公司,30000,50000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20220923102414_80054061&job_id=20220923103333_1474499,,依據試驗規範 執行營建材料之測試，無經驗可(可培訓)
Yes123,20131011134413_24395643,CAD／CAM工程師,CAD／CAM工程師,鉅寶精密工業有限公司,30000,40000,0,2,https://www.yes123.com.tw/wk_index/job.asp?p_id=20131011134413_24395643&job_id=20131011142930_37770,,"1.依成品圖面，利用CAM軟體編排加工製程順序，編寫加工程式。
2.輸入及設定程式並使機械加工，以完成工件/模具。"
Yes123,20210625103224_24785179,空調冷凍技術人員,空調工程師,厚希科技工程有限公司,1300,2000,0,0,https://www.yes123.com.tw/wk_index/job.asp?p_id=20210625103224_24785179&job_id=20210625104142_35862095,,"1.空調設備維修保養

2.簡易配管配電

3.工地協調溝通

4.有意願學習工程管理"
Yes123,20140325092151_Y201403028,品保工程師,機務品保處工程師/資深工程師,台灣虎航股份有限公司,40000,40000,1,5,https://www.yes123.com.tw/wk_index/job.asp?p_id=20140325092151_Y201403028&job_id=20260127091820_33095235,Altium,"1. 機務訓練規畫管制。
2. 內/外部稽核。
3. 航機適航檢查。
4. AD/SB Review。
5. 航機可靠度管制。"
